agenID_asal,servID,Tujuan_Kecamatan,Tujuan_Kabupaten,Tujuan_Propinsi,JenisUnit,TypeUnit,hargapokok,estimasiHari,keterangan,Flag_DS
385,1,CENRANA,MAROS,SULAWESI SELATAN,Motor,250 CC,6300000,20,,N
385,1,LAU,MAROS,SULAWESI SELATAN,Motor,250 CC,4575000,20,,N
385,1,MANDAI,MAROS,SULAWESI SELATAN,Motor,250 CC,4275000,20,,N
385,1,MAROS BARU,MAROS,SULAWESI SELATAN,Motor,250 CC,4275000,20,,N
385,1,MARUSU,MAROS,SULAWESI SELATAN,Motor,250 CC,4275000,20,,N
385,1,MONCONGLOE,MAROS,SULAWESI SELATAN,Motor,250 CC,4575000,20,,N
385,1,TANRALILI,MAROS,SULAWESI SELATAN,Motor,250 CC,4400000,20,,N
385,1,TOMPU BULU,MAROS,SULAWESI SELATAN,Motor,250 CC,4950000,20,,N
385,1,TURIKALE,MAROS,SULAWESI SELATAN,Motor,250 CC,4275000,20,,N
385,1,BALOCCI,PANGKAJENE KEPULAUAN,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,BUNGORO,PANGKAJENE KEPULAUAN,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,LABAKKANG,PANGKAJENE KEPULAUAN,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,LIUKANG KALMAS (KALUKUANG MASALIMA),PANGKAJENE KEPULAUAN,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,LIUKANG TANGAYA,PANGKAJENE KEPULAUAN,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,LIUKANG TUPABBIRING,PANGKAJENE KEPULAUAN,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,LIUKANG TUPABBIRING UTARA,PANGKAJENE KEPULAUAN,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,MANDALLE,PANGKAJENE KEPULAUAN,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,MARANG (MA RANG),PANGKAJENE KEPULAUAN,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,MINASA TENE,PANGKAJENE KEPULAUAN,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,PANGKAJENE,PANGKAJENE KEPULAUAN,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,SEGERI,PANGKAJENE KEPULAUAN,SULAWESI SELATAN,Motor,250 CC,5500000,20,,N
385,1,TONDONG TALLASA,PANGKAJENE KEPULAUAN,SULAWESI SELATAN,Motor,250 CC,6300000,20,,N
385,1,BATULAPPA,PINRANG,SULAWESI SELATAN,Motor,250 CC,5775000,20,,N
385,1,CEMPA,PINRANG,SULAWESI SELATAN,Motor,250 CC,6025000,20,,N
385,1,DUAMPANUA,PINRANG,SULAWESI SELATAN,Motor,250 CC,6300000,20,,N
385,1,LANRISANG,PINRANG,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,LEMBANG,PINRANG,SULAWESI SELATAN,Motor,250 CC,5500000,20,,N
385,1,MATTIRO BULU,PINRANG,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,MATTIRO SOMPE,PINRANG,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,PALETEANG,PINRANG,SULAWESI SELATAN,Motor,250 CC,5500000,20,,N
385,1,PATAMPANUA,PINRANG,SULAWESI SELATAN,Motor,250 CC,6300000,20,,N
385,1,SUPPA,PINRANG,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,TIROANG,PINRANG,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,WATANG SAWITTO,PINRANG,SULAWESI SELATAN,Motor,250 CC,5500000,20,,N
385,1,BENTENG,SELAYAR (KEPULAUAN SELAYAR),SULAWESI SELATAN,Motor,250 CC,5625000,20,,N
385,1,BONTOHARU,SELAYAR (KEPULAUAN SELAYAR),SULAWESI SELATAN,Motor,250 CC,5625000,20,,N
385,1,BONTOMANAI,SELAYAR (KEPULAUAN SELAYAR),SULAWESI SELATAN,Motor,250 CC,7375000,20,,N
385,1,BONTOMATENE,SELAYAR (KEPULAUAN SELAYAR),SULAWESI SELATAN,Motor,250 CC,5625000,20,,N
385,1,BONTOSIKUYU,SELAYAR (KEPULAUAN SELAYAR),SULAWESI SELATAN,Motor,250 CC,7375000,20,,N
385,1,BUKI,SELAYAR (KEPULAUAN SELAYAR),SULAWESI SELATAN,Motor,250 CC,7650000,20,,N
385,1,PASILAMBENA,SELAYAR (KEPULAUAN SELAYAR),SULAWESI SELATAN,Motor,250 CC,5625000,20,,N
385,1,PASIMARANNU,SELAYAR (KEPULAUAN SELAYAR),SULAWESI SELATAN,Motor,250 CC,5625000,20,,N
385,1,PASIMASSUNGGU,SELAYAR (KEPULAUAN SELAYAR),SULAWESI SELATAN,Motor,250 CC,5625000,20,,N
385,1,PASIMASUNGGU TIMUR,SELAYAR (KEPULAUAN SELAYAR),SULAWESI SELATAN,Motor,250 CC,5625000,20,,N
385,1,TAKABONERATE,SELAYAR (KEPULAUAN SELAYAR),SULAWESI SELATAN,Motor,250 CC,5625000,20,,N
385,1,BARANTI,SIDENRENG RAPPANG/RAPANG,SULAWESI SELATAN,Motor,250 CC,6025000,20,,N
385,1,DUA PITUE,SIDENRENG RAPPANG/RAPANG,SULAWESI SELATAN,Motor,250 CC,6575000,20,,N
385,1,KULO,SIDENRENG RAPPANG/RAPANG,SULAWESI SELATAN,Motor,250 CC,6725000,20,,N
385,1,MARITENGNGAE,SIDENRENG RAPPANG/RAPANG,SULAWESI SELATAN,Motor,250 CC,6300000,20,,N
385,1,PANCA LAUTAN (LAUTANG),SIDENRENG RAPPANG/RAPANG,SULAWESI SELATAN,Motor,250 CC,6225000,20,,N
385,1,PANCA RIJANG,SIDENRENG RAPPANG/RAPANG,SULAWESI SELATAN,Motor,250 CC,6225000,20,,N
385,1,PITU RAISE/RIASE,SIDENRENG RAPPANG/RAPANG,SULAWESI SELATAN,Motor,250 CC,6300000,20,,N
385,1,PITU RIAWA,SIDENRENG RAPPANG/RAPANG,SULAWESI SELATAN,Motor,250 CC,6300000,20,,N
385,1,TELLU LIMPOE,SIDENRENG RAPPANG/RAPANG,SULAWESI SELATAN,Motor,250 CC,6300000,20,,N
385,1,WATANG PULU,SIDENRENG RAPPANG/RAPANG,SULAWESI SELATAN,Motor,250 CC,6300000,20,,N
385,1,WATTANG SIDENRENG (WATANG SIDENRENG),SIDENRENG RAPPANG/RAPANG,SULAWESI SELATAN,Motor,250 CC,5500000,20,,N
385,1,BULUPODDO,SINJAI,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,PULAU SEMBILAN,SINJAI,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,SINJAI BARAT,SINJAI,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,SINJAI BORONG,SINJAI,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,SINJAI SELATAN,SINJAI,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,SINJAI TENGAH,SINJAI,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,SINJAI TIMUR,SINJAI,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,SINJAI UTARA,SINJAI,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,TELLU LIMPOE,SINJAI,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,CITTA,SOPPENG,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,DONRI-DONRI,SOPPENG,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,GANRA,SOPPENG,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,LALABATA,SOPPENG,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,LILI RILAU,SOPPENG,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,LILIRAJA (LILI RIAJA),SOPPENG,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,MARIO RIAWA,SOPPENG,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,MARIO RIWAWO,SOPPENG,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,GALESONG,TAKALAR,SULAWESI SELATAN,Motor,250 CC,4550000,20,,N
385,1,GALESONG SELATAN,TAKALAR,SULAWESI SELATAN,Motor,250 CC,4550000,20,,N
385,1,GALESONG UTARA,TAKALAR,SULAWESI SELATAN,Motor,250 CC,4550000,20,,N
385,1,MANGARA BOMBANG,TAKALAR,SULAWESI SELATAN,Motor,250 CC,4550000,20,,N
385,1,MAPPAKASUNGGU,TAKALAR,SULAWESI SELATAN,Motor,250 CC,4550000,20,,N
385,1,PATALLASSANG,TAKALAR,SULAWESI SELATAN,Motor,250 CC,4550000,20,,N
385,1,POLOMBANGKENG SELATAN (POLOBANGKENG),TAKALAR,SULAWESI SELATAN,Motor,250 CC,4550000,20,,N
385,1,POLOMBANGKENG UTARA (POLOBANGKENG),TAKALAR,SULAWESI SELATAN,Motor,250 CC,4550000,20,,N
385,1,SANROBONE,TAKALAR,SULAWESI SELATAN,Motor,250 CC,4550000,20,,N
385,1,BITTUANG,TANA TORAJA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,BONGGAKARADENG,TANA TORAJA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,GANDANG BATU SILLANAN,TANA TORAJA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,KURRA,TANA TORAJA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,MAKALE,TANA TORAJA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,MAKALE SELATAN,TANA TORAJA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,MAKALE UTARA,TANA TORAJA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,MALIMBONG BALEPE,TANA TORAJA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,MAPPAK,TANA TORAJA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,MASANDA,TANA TORAJA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,MENGKENDEK,TANA TORAJA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,RANO,TANA TORAJA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,RANTETAYO,TANA TORAJA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,REMBON,TANA TORAJA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,SALUPUTTI,TANA TORAJA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,SANGALLA (SANGGALA),TANA TORAJA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,SANGALLA SELATAN,TANA TORAJA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,SANGALLA UTARA,TANA TORAJA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,SIMBUANG,TANA TORAJA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,AWAN RANTE KARUA,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,BALUSU,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,BANGKELEKILA,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,BARUPPU,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,BUNTAO,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,BUNTU PEPASAN,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,DENDE/PIONGAN NAPO,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,KAPALLA PITU (KAPALA PITU),TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,KESU,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,NANGGALA,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,RANTEBUA,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,RANTEPAO,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,RINDINGALLO,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,SADAN,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,SANGGALANGI,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,SESEAN,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,SESEAN SULOARA,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,SOPAI,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,TALLUNGLIPU,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,TIKALA,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,TONDON,TORAJA UTARA,SULAWESI SELATAN,Motor,250 CC,5350000,20,,N
385,1,BELAWA,WAJO,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,BOLA,WAJO,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,GILIRENG,WAJO,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,KEERA,WAJO,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,MAJAULENG,WAJO,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,MANIANG PAJO,WAJO,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,PAMMANA,WAJO,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,PENRANG,WAJO,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,PITUMPANUA,WAJO,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,SABBANG PARU,WAJO,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,SAJOANGING,WAJO,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,TAKKALALLA,WAJO,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,TANA SITOLO,WAJO,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,TEMPE,WAJO,SULAWESI SELATAN,Motor,250 CC,5100000,20,,N
385,1,BANGGAE,MAJENE,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,BANGGAE TIMUR,MAJENE,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,MALUNDA,MAJENE,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,PAMBOANG,MAJENE,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,SENDANA,MAJENE,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,TAMMEREDO SENDANA,MAJENE,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,TUBO (TUBO SENDANA),MAJENE,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,ULUMUNDA,MAJENE,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,ARALLE (ARRALE),MAMASA,SULAWESI BARAT,Motor,250 CC,5100000,20,,N
385,1,BALLA,MAMASA,SULAWESI BARAT,Motor,250 CC,5100000,20,,N
385,1,BAMBANG,MAMASA,SULAWESI BARAT,Motor,250 CC,5100000,20,,N
385,1,BUNTUMALANGKA,MAMASA,SULAWESI BARAT,Motor,250 CC,5100000,20,,N
385,1,MAMASA,MAMASA,SULAWESI BARAT,Motor,250 CC,5100000,20,,N
385,1,MAMBI,MAMASA,SULAWESI BARAT,Motor,250 CC,5100000,20,,N
385,1,MEHALAAN,MAMASA,SULAWESI BARAT,Motor,250 CC,5100000,20,,N
385,1,MESSAWA,MAMASA,SULAWESI BARAT,Motor,250 CC,5100000,20,,N
385,1,NOSU,MAMASA,SULAWESI BARAT,Motor,250 CC,5100000,20,,N
385,1,PANA,MAMASA,SULAWESI BARAT,Motor,250 CC,5100000,20,,N
385,1,RANTEBULAHAN TIMUR,MAMASA,SULAWESI BARAT,Motor,250 CC,5100000,20,,N
385,1,SESENA PADANG,MAMASA,SULAWESI BARAT,Motor,250 CC,5100000,20,,N
385,1,SUMARORONG,MAMASA,SULAWESI BARAT,Motor,250 CC,5100000,20,,N
385,1,TABANG,MAMASA,SULAWESI BARAT,Motor,250 CC,5100000,20,,N
385,1,TABULAHAN,MAMASA,SULAWESI BARAT,Motor,250 CC,5100000,20,,N
385,1,TANDUK KALUA,MAMASA,SULAWESI BARAT,Motor,250 CC,5100000,20,,N
385,1,TAWALIAN,MAMASA,SULAWESI BARAT,Motor,250 CC,5100000,20,,N
385,1,BONEHAU,MAMUJU,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,KALUKKU,MAMUJU,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,KALUMPANG,MAMUJU,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,KEP. BALA BALAKANG,MAMUJU,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,MAMUJU,MAMUJU,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,PAPALANG,MAMUJU,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,SAMPAGA,MAMUJU,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,SIMBORO DAN KEPULAUAN,MAMUJU,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,TAPALANG,MAMUJU,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,TAPALANG BARAT,MAMUJU,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,TOMMO,MAMUJU,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,BUDONG-BUDONG,MAMUJU TENGAH,SULAWESI BARAT,Motor,250 CC,6025000,13,,Y
385,1,KAROSSA,MAMUJU TENGAH,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,PANGALE,MAMUJU TENGAH,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,TOBADAK,MAMUJU TENGAH,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,TOPOYO,MAMUJU TENGAH,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,BAMBAIRA,MAMUJU UTARA,SULAWESI BARAT,Motor,250 CC,5275000,21,,N
385,1,BAMBALAMOTU,MAMUJU UTARA,SULAWESI BARAT,Motor,250 CC,5275000,21,,N
385,1,BARAS,MAMUJU UTARA,SULAWESI BARAT,Motor,250 CC,5275000,21,,N
385,1,BULU TABA,MAMUJU UTARA,SULAWESI BARAT,Motor,250 CC,5275000,21,,N
385,1,DAPURANG,MAMUJU UTARA,SULAWESI BARAT,Motor,250 CC,5275000,21,,N
385,1,DURIPOKU,MAMUJU UTARA,SULAWESI BARAT,Motor,250 CC,5275000,21,,N
385,1,LARIANG,MAMUJU UTARA,SULAWESI BARAT,Motor,250 CC,5275000,21,,N
385,1,PASANGKAYU,MAMUJU UTARA,SULAWESI BARAT,Motor,250 CC,4275000,13,,Y
385,1,PEDONGGA,MAMUJU UTARA,SULAWESI BARAT,Motor,250 CC,5275000,21,,N
385,1,SARJO,MAMUJU UTARA,SULAWESI BARAT,Motor,250 CC,5275000,21,,N
385,1,SARUDU,MAMUJU UTARA,SULAWESI BARAT,Motor,250 CC,5275000,21,,N
385,1,TIKKE RAYA,MAMUJU UTARA,SULAWESI BARAT,Motor,250 CC,5275000,21,,N
385,1,ALU (ALLU),POLEWALI MANDAR,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,ANREAPI,POLEWALI MANDAR,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,BALANIPA,POLEWALI MANDAR,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,BINUANG,POLEWALI MANDAR,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,BULO,POLEWALI MANDAR,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,CAMPALAGIAN,POLEWALI MANDAR,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,LIMBORO,POLEWALI MANDAR,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,LUYO,POLEWALI MANDAR,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,MAPILLI,POLEWALI MANDAR,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,MATAKALI,POLEWALI MANDAR,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,MATANGNGA,POLEWALI MANDAR,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,POLEWALI,POLEWALI MANDAR,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,TAPANGO,POLEWALI MANDAR,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,TINAMBUNG,POLEWALI MANDAR,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,TUBBI TARAMANU (TUTAR/TUTALLU),POLEWALI MANDAR,SULAWESI BARAT,Motor,250 CC,5625000,20,,N
385,1,WONOMULYO,POLEWALI MANDAR,SULAWESI BARAT,Motor,250 CC,5900000,20,,N
385,1,BATUPOARO,BAU-BAU,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,BETOAMBARI,BAU-BAU,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,BUNGI,BAU-BAU,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,KOKALUKUNA,BAU-BAU,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,LEA-LEA,BAU-BAU,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,MURHUM,BAU-BAU,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,SORA WALIO (SOROWALIO),BAU-BAU,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,WOLIO,BAU-BAU,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,ABELI,KENDARI,SULAWESI TENGGARA,Motor,250 CC,4100000,17,,N
385,1,BARUGA,KENDARI,SULAWESI TENGGARA,Motor,250 CC,4100000,17,,N
385,1,KADIA,KENDARI,SULAWESI TENGGARA,Motor,250 CC,4100000,17,,N
385,1,KAMBU,KENDARI,SULAWESI TENGGARA,Motor,250 CC,4100000,17,,N
385,1,KENDARI,KENDARI,SULAWESI TENGGARA,Motor,250 CC,4100000,17,,N
385,1,KENDARI BARAT,KENDARI,SULAWESI TENGGARA,Motor,250 CC,4100000,17,,N
385,1,MANDONGA,KENDARI,SULAWESI TENGGARA,Motor,250 CC,4100000,17,,N
385,1,POASIA,KENDARI,SULAWESI TENGGARA,Motor,250 CC,4100000,17,,N
385,1,PUUWATU,KENDARI,SULAWESI TENGGARA,Motor,250 CC,4100000,17,,N
385,1,WUA-WUA,KENDARI,SULAWESI TENGGARA,Motor,250 CC,4100000,17,,N
385,1,KEPULAUAN MASALOKA RAYA,BOMBANA,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,LENTARAI JAYA S. (LANTARI JAYA),BOMBANA,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,MATA OLEO,BOMBANA,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,MATA USU,BOMBANA,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,POLEANG,BOMBANA,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,POLEANG BARAT,BOMBANA,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,POLEANG SELATAN,BOMBANA,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,POLEANG TENGAH,BOMBANA,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,POLEANG TENGGARA,BOMBANA,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,POLEANG TIMUR,BOMBANA,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,POLEANG UTARA,BOMBANA,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,RAROWATU,BOMBANA,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,RAROWATU UTARA,BOMBANA,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,RUMBIA,BOMBANA,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,RUMBIA TENGAH,BOMBANA,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,TONTONUNU (TONTONUWU),BOMBANA,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,BATAUGA,BUTON,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,BATU ATAS,BUTON,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,GU,BUTON,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,KADATUA,BUTON,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,KAPONTORI,BUTON,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,LAKUDO,BUTON,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,LAPANDEWA,BUTON,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,LASALIMU,BUTON,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,LASALIMU SELATAN,BUTON,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,MAWASANGKA,BUTON,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,MAWASANGKA TENGAH,BUTON,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,MAWASANGKA TIMUR,BUTON,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,PASAR WAJO,BUTON,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,SAMPOLAWA,BUTON,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,SANGIA MAMBULU,BUTON,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,SIOMPU,BUTON,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,SIOMPU BARAT,BUTON,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,SIONTAPIA (SIONTAPINA),BUTON,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,TALAGA RAYA (TELAGA RAYA),BUTON,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,WABULA,BUTON,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,WOLOWA,BUTON,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,BONEGUNU,BUTON UTARA,SULAWESI TENGGARA,Motor,250 CC,7225000,21,,N
385,1,KAMBOWA,BUTON UTARA,SULAWESI TENGGARA,Motor,250 CC,7225000,21,,N
385,1,KULISUSU (KALINGSUSU/KALISUSU),BUTON UTARA,SULAWESI TENGGARA,Motor,250 CC,7225000,21,,N
385,1,KULISUSU BARAT,BUTON UTARA,SULAWESI TENGGARA,Motor,250 CC,7225000,21,,N
385,1,KULISUSU UTARA,BUTON UTARA,SULAWESI TENGGARA,Motor,250 CC,7225000,21,,N
